generation	eq_score	techniques	status	description
420	5.037	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
421	5.200	ownership_language	discard	crossover
422	5.550	the_feel_felt_found+ownership_language	discard	temp_0.65
423	4.888	the_feel_felt_found+ownership_language	discard	crossover
424	5.338	the_feel_felt_found+ownership_language	discard	tone_change
425	5.450	the_feel_felt_found	discard	remove_ownership_language
426	5.350	the_feel_felt_found+ownership_language	discard	tone_change
427	5.750	the_feel_felt_found+ownership_language	discard	crossover
428	5.238	the_feel_felt_found+ownership_language	discard	temp_0.65
429	4.800	the_feel_felt_found+ownership_language	discard	temp_0.70
430	5.450	the_feel_felt_found+ownership_language	discard	crossover
431	5.325	the_feel_felt_found+ownership_language	discard	crossover
432	5.237	the_feel_felt_found+ownership_language	discard	tone_change
433	5.138	ownership_language	discard	crossover
434	5.112	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
435	5.100	the_feel_felt_found+ownership_language	discard	temp_0.75
436	5.325	the_feel_felt_found+ownership_language	discard	temp_0.95
437	5.550	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
438	5.112	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
439	5.138	the_feel_felt_found+ownership_language	discard	crossover
440	5.450	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
441	5.212	the_feel_felt_found+ownership_language	discard	tone_change
442	5.650	the_feel_felt_found+ownership_language	discard	temp_0.85
443	5.237	the_feel_felt_found+ownership_language	discard	crossover
444	5.238	the_feel_felt_found+genuine_admission	discard	swap_ownership_language_for_genuine_admission
445	5.650	the_feel_felt_found+ownership_language	discard	tone_change
446	5.100	ownership_language	discard	remove_the_feel_felt_found
447	5.325	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
448	5.350	the_feel_felt_found	discard	remove_ownership_language
449	5.450	ownership_language	discard	crossover
450	5.438	the_feel_felt_found+ownership_language	discard	tone_change
451	4.925	the_feel_felt_found+ownership_language	discard	tone_change
452	5.550	the_feel_felt_found+mirroring	discard	swap_ownership_language_for_mirroring
453	5.550	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
454	5.125	the_feel_felt_found+ownership_language	discard	crossover
455	5.525	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
456	5.025	ownership_language	discard	crossover
457	5.138	the_feel_felt_found+ownership_language	discard	tone_change
458	5.138	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
459	5.425	the_feel_felt_found+energy_matching	discard	swap_ownership_language_for_energy_matching
460	5.650	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
461	4.725	the_feel_felt_found+ownership_language	discard	temp_0.90
462	5.525	the_feel_felt_found+ownership_language	discard	temp_0.90
463	5.450	the_feel_felt_found+validation_before_solution	discard	swap_ownership_language_for_validation_before_solution
464	5.338	the_feel_felt_found+ownership_language	discard	crossover
465	5.038	the_feel_felt_found+warmth_injection	discard	swap_ownership_language_for_warmth_injection
466	5.137	the_feel_felt_found+ownership_language	discard	temp_0.65
467	5.325	the_feel_felt_found+ownership_language	discard	crossover
468	5.450	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
469	5.112	the_feel_felt_found+mirroring	discard	swap_ownership_language_for_mirroring
470	5.238	ownership_language	discard	crossover
471	5.325	the_feel_felt_found+ownership_language	discard	tone_change
472	5.550	ownership_language	discard	crossover
473	4.925	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
474	5.225	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
475	5.025	ownership_language+personal_touch	discard	swap_the_feel_felt_found_for_personal_touch
476	5.013	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
477	5.025	the_feel_felt_found+ownership_language	discard	tone_change
478	4.888	the_feel_felt_found+ownership_language	discard	temp_0.65
479	5.138	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
480	5.138	the_feel_felt_found+ownership_language	discard	tone_change
481	5.138	ownership_language+personal_touch	discard	swap_the_feel_felt_found_for_personal_touch
482	4.825	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
483	5.138	the_feel_felt_found+ownership_language	discard	crossover
484	5.013	the_feel_felt_found+ownership_language	discard	temp_0.90
485	5.550	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
486	5.337	the_feel_felt_found+never_say_calm_down	discard	swap_ownership_language_for_never_say_calm_down
487	5.438	the_feel_felt_found+ownership_language	discard	tone_change
488	5.425	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
489	5.425	the_feel_felt_found+ownership_language	discard	tone_change
490	5.112	the_feel_felt_found+ownership_language	discard	tone_change
491	4.987	ownership_language+energy_matching	discard	swap_the_feel_felt_found_for_energy_matching
492	5.425	the_feel_felt_found+ownership_language	discard	crossover
493	4.800	ownership_language	discard	remove_the_feel_felt_found
494	5.325	the_feel_felt_found+ownership_language	discard	temp_0.65
495	5.013	the_feel_felt_found+ownership_language	discard	crossover
496	5.237	the_feel_felt_found+ownership_language	discard	tone_change
497	5.850	the_feel_felt_found+ownership_language	keep	tone_change
498	5.650	ownership_language	discard	remove_the_feel_felt_found
499	5.237	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
500	5.237	the_feel_felt_found+ownership_language	discard	temp_0.85
501	4.888	the_feel_felt_found	discard	remove_ownership_language
502	5.013	the_feel_felt_found	discard	remove_ownership_language
503	5.650	the_feel_felt_found+concrete_next_steps	discard	swap_ownership_language_for_concrete_next_steps
504	5.450	the_feel_felt_found+ownership_language	discard	crossover
505	5.237	ownership_language+validation_before_solution	discard	swap_the_feel_felt_found_for_validation_before_solution
506	5.450	the_feel_felt_found+ownership_language	discard	temp_0.70
507	5.450	the_feel_felt_found+ownership_language	discard	temp_0.75
508	5.138	the_feel_felt_found	discard	remove_ownership_language
509	5.425	ownership_language	discard	remove_the_feel_felt_found
510	5.013	the_feel_felt_found+ownership_language	discard	tone_change
511	4.825	the_feel_felt_found+ownership_language	discard	crossover
512	4.700	ownership_language	discard	remove_the_feel_felt_found
513	5.175	the_feel_felt_found+ownership_language	discard	temp_0.85
514	5.325	the_feel_felt_found+ownership_language	discard	tone_change
515	5.425	ownership_language	discard	remove_the_feel_felt_found
516	5.550	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
517	5.450	ownership_language	discard	crossover
518	5.650	ownership_language	discard	crossover
519	5.550	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
520	5.425	none	discard	crossover
521	5.338	the_feel_felt_found	discard	remove_ownership_language
522	5.112	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
523	5.237	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
524	5.450	the_feel_felt_found+ownership_language	discard	tone_change
525	5.237	the_feel_felt_found+ownership_language	discard	temp_0.70
526	5.550	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
527	5.138	the_feel_felt_found	discard	remove_ownership_language
528	5.450	ownership_language+never_say_calm_down	discard	swap_the_feel_felt_found_for_never_say_calm_down
529	5.450	the_feel_felt_found	discard	crossover
530	4.800	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
531	5.450	the_feel_felt_found	discard	remove_ownership_language
532	5.438	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
533	5.650	the_feel_felt_found+ownership_language	discard	temp_0.75
534	5.550	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
535	5.350	ownership_language	discard	remove_the_feel_felt_found
536	5.550	the_feel_felt_found+ownership_language	discard	crossover
537	5.325	the_feel_felt_found+ownership_language	discard	tone_change
538	5.325	the_feel_felt_found+ownership_language	discard	temp_0.85
539	5.450	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
540	4.925	the_feel_felt_found+ownership_language	discard	tone_change
541	4.925	the_feel_felt_found+ownership_language	discard	tone_change
542	5.325	ownership_language	discard	remove_the_feel_felt_found
543	5.337	the_feel_felt_found	discard	crossover
544	5.550	the_feel_felt_found+warmth_injection	discard	swap_ownership_language_for_warmth_injection
545	5.450	ownership_language+never_say_calm_down	discard	swap_the_feel_felt_found_for_never_say_calm_down
546	5.450	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
547	5.237	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
548	5.325	the_feel_felt_found+ownership_language	discard	tone_change
549	5.025	the_feel_felt_found+ownership_language	discard	temp_0.75
550	4.825	the_feel_felt_found+ownership_language	discard	tone_change
551	5.650	ownership_language	discard	remove_the_feel_felt_found
552	4.888	ownership_language	discard	remove_the_feel_felt_found
553	5.325	the_feel_felt_found+ownership_language	discard	tone_change
554	5.237	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
555	4.950	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
556	5.425	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
557	5.350	the_feel_felt_found+ownership_language	discard	temp_0.75
558	5.225	the_feel_felt_found+ownership_language	discard	temp_0.85
559	5.350	none	discard	crossover
560	5.450	the_feel_felt_found+ownership_language	discard	crossover
561	5.525	the_feel_felt_found+ownership_language	discard	temp_0.85
562	5.325	the_feel_felt_found+ownership_language	discard	tone_change
563	4.787	the_feel_felt_found+energy_matching	discard	swap_ownership_language_for_energy_matching
564	5.138	the_feel_felt_found+energy_matching	discard	swap_ownership_language_for_energy_matching
565	5.550	the_feel_felt_found+ownership_language	discard	temp_0.90
566	5.238	the_feel_felt_found+ownership_language	discard	crossover
567	5.325	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
568	5.013	the_feel_felt_found+ownership_language	discard	tone_change
569	4.612	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
570	5.550	the_feel_felt_found+ownership_language	discard	crossover
571	4.925	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
572	5.450	the_feel_felt_found	discard	remove_ownership_language
573	4.725	ownership_language	discard	crossover
574	5.312	ownership_language	discard	remove_the_feel_felt_found
575	5.550	the_feel_felt_found+ownership_language	discard	tone_change
576	5.450	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
577	5.213	the_feel_felt_found	discard	remove_ownership_language
578	5.138	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
579	5.550	ownership_language+emotional_labeling	discard	swap_the_feel_felt_found_for_emotional_labeling
580	5.450	the_feel_felt_found	discard	crossover
581	5.550	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
582	5.112	ownership_language+casual_professionalism	discard	swap_the_feel_felt_found_for_casual_professionalism
583	5.325	the_feel_felt_found+ownership_language	discard	temp_0.65
584	5.237	the_feel_felt_found	discard	crossover
585	5.237	ownership_language	discard	remove_the_feel_felt_found
586	5.037	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
587	5.138	the_feel_felt_found+personal_touch	discard	swap_ownership_language_for_personal_touch
588	5.550	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
589	5.325	the_feel_felt_found+ownership_language	discard	temp_0.70
590	5.013	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
591	5.325	the_feel_felt_found+ownership_language	discard	crossover
592	4.988	the_feel_felt_found+ownership_language	discard	tone_change
593	5.325	the_feel_felt_found+ownership_language	discard	tone_change
594	5.450	the_feel_felt_found+warmth_injection	discard	swap_ownership_language_for_warmth_injection
